order_item_id,order_id,sku,product_name_en,product_name_cn,product_image,category,quantity,unit_price_usd,item_sales_amount_usd,store_id,store_name,platform,country_code,country_name_cn
DEMO2025092900387-1,DEMO2025092900387,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST004,Outdoor equipment shop,temu,FR,法国
DEMO2025092900388-1,DEMO2025092900388,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900389-1,DEMO2025092900389,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,2,39.99,79.98,ST004,Outdoor equipment shop,tiktok,RU,俄罗斯
DEMO2025092900390-1,DEMO2025092900390,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900391-1,DEMO2025092900391,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST003,Coco Sports and Outdoors,temu,US,美国
DEMO2025092900392-1,DEMO2025092900392,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST005,Xing Fan Go,temu,VN,越南
DEMO2025092900393-1,DEMO2025092900393,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST003,Coco Sports and Outdoors,tiktok,MY,马来西亚
DEMO2025092900394-1,DEMO2025092900394,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,ozon,US,美国
DEMO2025092900395-1,DEMO2025092900395,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900396-1,DEMO2025092900396,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST003,Coco Sports and Outdoors,AliExpress,TH,泰国
DEMO2025092900397-1,DEMO2025092900397,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST007,YIHRA,AliExpress,MY,马来西亚
DEMO2025092900398-1,DEMO2025092900398,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,temu,TH,泰国
DEMO2025092900399-1,DEMO2025092900399,SKU013,Family Outdoor Canopy Tent,家庭户外遮阳篷,/assets/products/placeholder_013.png,Tents,1,279.99,279.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900400-1,DEMO2025092900400,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST001,YHR C,AliExpress,US,美国
DEMO2025092900401-1,DEMO2025092900401,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST001,YHR C,AliExpress,US,美国
DEMO2025092900402-1,DEMO2025092900402,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900403-1,DEMO2025092900403,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900404-1,DEMO2025092900404,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST006,Xing Fan Go,ozon,RU,俄罗斯
DEMO2025092900405-1,DEMO2025092900405,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,2,36.99,73.98,ST001,YHR C,temu,MY,马来西亚
DEMO2025092900406-1,DEMO2025092900406,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST006,Xing Fan Go,tiktok,US,美国
DEMO2025092900407-1,DEMO2025092900407,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,AliExpress,RU,俄罗斯
DEMO2025092900408-1,DEMO2025092900408,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST005,Xing Fan Go,tiktok,VN,越南
DEMO2025092900409-1,DEMO2025092900409,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,tiktok,VN,越南
DEMO2025092900410-1,DEMO2025092900410,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST002,Camplab Outdoor Peak,AliExpress,FR,法国
DEMO2025092900411-1,DEMO2025092900411,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST005,Xing Fan Go,AliExpress,RU,俄罗斯
DEMO2025092900412-1,DEMO2025092900412,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900413-1,DEMO2025092900413,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900414-1,DEMO2025092900414,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST003,Coco Sports and Outdoors,mercado,US,美国
DEMO2025092900415-1,DEMO2025092900415,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,tiktok,GB,英国
DEMO2025092900416-1,DEMO2025092900416,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST002,Camplab Outdoor Peak,tiktok,RU,俄罗斯
DEMO2025092900417-1,DEMO2025092900417,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,2,39.99,79.98,ST002,Camplab Outdoor Peak,AliExpress,PH,菲律宾
DEMO2025092900418-1,DEMO2025092900418,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900419-1,DEMO2025092900419,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900420-1,DEMO2025092900420,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST004,Outdoor equipment shop,AliExpress,RU,俄罗斯
DEMO2025092900421-1,DEMO2025092900421,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST006,Xing Fan Go,tiktok,FR,法国
DEMO2025092900422-1,DEMO2025092900422,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST003,Coco Sports and Outdoors,AliExpress,RU,俄罗斯
DEMO2025092900423-1,DEMO2025092900423,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900424-1,DEMO2025092900424,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,temu,FR,法国
DEMO2025092900425-1,DEMO2025092900425,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,mercado,RU,俄罗斯
DEMO2025092900426-1,DEMO2025092900426,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,temu,GB,英国
DEMO2025092900427-1,DEMO2025092900427,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST006,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900428-1,DEMO2025092900428,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,3,34.99,104.97,ST007,YIHRA,tiktok,RU,俄罗斯
DEMO2025092900429-1,DEMO2025092900429,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST007,YIHRA,ozon,TH,泰国
DEMO2025092900430-1,DEMO2025092900430,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST002,Camplab Outdoor Peak,tiktok,GB,英国
DEMO2025092900431-1,DEMO2025092900431,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,AliExpress,GB,英国
DEMO2025092900432-1,DEMO2025092900432,SKU004,Waterproof Outdoor Tarp,防水户外天幕,/assets/products/placeholder_004.png,Shelter,1,32.99,32.99,ST003,Coco Sports and Outdoors,AliExpress,FR,法国
DEMO2025092900433-1,DEMO2025092900433,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,temu,US,美国
DEMO2025092900434-1,DEMO2025092900434,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST002,Camplab Outdoor Peak,AliExpress,TH,泰国
DEMO2025092900435-1,DEMO2025092900435,SKU010,Compact Camping Cookware Set,便携露营炊具套装,/assets/products/placeholder_010.png,Cooking,1,268.99,268.99,ST001,YHR C,ozon,TH,泰国
DEMO2025092900436-1,DEMO2025092900436,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,2,76.99,153.98,ST002,Camplab Outdoor Peak,tiktok,VN,越南
DEMO2025092900437-1,DEMO2025092900437,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST007,YIHRA,temu,US,美国
DEMO2025092900438-1,DEMO2025092900438,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST003,Coco Sports and Outdoors,tiktok,TH,泰国
DEMO2025092900439-1,DEMO2025092900439,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,2,68.99,137.98,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900440-1,DEMO2025092900440,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST007,YIHRA,tiktok,FR,法国
DEMO2025092900441-1,DEMO2025092900441,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST002,Camplab Outdoor Peak,mercado,US,美国
DEMO2025092900442-1,DEMO2025092900442,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST001,YHR C,tiktok,GB,英国
DEMO2025092900443-1,DEMO2025092900443,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST001,YHR C,AliExpress,US,美国
DEMO2025092900444-1,DEMO2025092900444,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST003,Coco Sports and Outdoors,AliExpress,GB,英国
DEMO2025092900445-1,DEMO2025092900445,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST005,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900446-1,DEMO2025092900446,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST002,Camplab Outdoor Peak,mercado,GB,英国
DEMO2025092900447-1,DEMO2025092900447,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,2,76.99,153.98,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900448-1,DEMO2025092900448,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,temu,VN,越南
DEMO2025092900449-1,DEMO2025092900449,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST004,Outdoor equipment shop,temu,US,美国
DEMO2025092900450-1,DEMO2025092900450,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST004,Outdoor equipment shop,temu,MY,马来西亚
DEMO2025092900451-1,DEMO2025092900451,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST006,Xing Fan Go,temu,VN,越南
DEMO2025092900452-1,DEMO2025092900452,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900453-1,DEMO2025092900453,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST002,Camplab Outdoor Peak,temu,RU,俄罗斯
DEMO2025092900454-1,DEMO2025092900454,SKU009,All-Season Sleeping Bag,全季节睡袋,/assets/products/placeholder_009.png,Sleeping,1,39.99,39.99,ST003,Coco Sports and Outdoors,AliExpress,GB,英国
DEMO2025092900455-1,DEMO2025092900455,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900456-1,DEMO2025092900456,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST003,Coco Sports and Outdoors,tiktok,US,美国
DEMO2025092900457-1,DEMO2025092900457,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST006,Xing Fan Go,AliExpress,VN,越南
DEMO2025092900458-1,DEMO2025092900458,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST003,Coco Sports and Outdoors,tiktok,FR,法国
DEMO2025092900459-1,DEMO2025092900459,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST007,YIHRA,temu,VN,越南
DEMO2025092900460-1,DEMO2025092900460,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST007,YIHRA,tiktok,FR,法国
DEMO2025092900461-1,DEMO2025092900461,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900462-1,DEMO2025092900462,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST006,Xing Fan Go,tiktok,VN,越南
DEMO2025092900463-1,DEMO2025092900463,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900464-1,DEMO2025092900464,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,temu,FR,法国
DEMO2025092900465-1,DEMO2025092900465,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST002,Camplab Outdoor Peak,temu,VN,越南
DEMO2025092900466-1,DEMO2025092900466,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,1,38.99,38.99,ST004,Outdoor equipment shop,AliExpress,TH,泰国
DEMO2025092900467-1,DEMO2025092900467,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST002,Camplab Outdoor Peak,AliExpress,US,美国
DEMO2025092900468-1,DEMO2025092900468,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST007,YIHRA,tiktok,MY,马来西亚
DEMO2025092900469-1,DEMO2025092900469,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST003,Coco Sports and Outdoors,tiktok,RU,俄罗斯
DEMO2025092900470-1,DEMO2025092900470,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST003,Coco Sports and Outdoors,temu,RU,俄罗斯
DEMO2025092900471-1,DEMO2025092900471,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST007,YIHRA,ozon,MY,马来西亚
DEMO2025092900472-1,DEMO2025092900472,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST004,Outdoor equipment shop,tiktok,US,美国
DEMO2025092900473-1,DEMO2025092900473,SKU002,Lightweight Hiking Backpack 45L,45L轻量徒步背包,/assets/products/placeholder_002.png,Backpacks,1,34.99,34.99,ST001,YHR C,temu,MY,马来西亚
DEMO2025092900474-1,DEMO2025092900474,SKU006,Inflatable Sleeping Pad,充气睡垫,/assets/products/placeholder_006.png,Sleeping,1,35.99,35.99,ST005,Xing Fan Go,tiktok,RU,俄罗斯
DEMO2025092900475-1,DEMO2025092900475,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,1,33.99,33.99,ST005,Xing Fan Go,tiktok,FR,法国
DEMO2025092900476-1,DEMO2025092900476,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST002,Camplab Outdoor Peak,temu,FR,法国
DEMO2025092900477-1,DEMO2025092900477,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,mercado,US,美国
DEMO2025092900478-1,DEMO2025092900478,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,AliExpress,FR,法国
DEMO2025092900479-1,DEMO2025092900479,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST003,Coco Sports and Outdoors,tiktok,VN,越南
DEMO2025092900480-1,DEMO2025092900480,SKU015,Premium Fishing Rod Kit,高端钓竿套装,/assets/products/placeholder_015.png,Fishing,1,76.99,76.99,ST007,YIHRA,tiktok,US,美国
DEMO2025092900481-1,DEMO2025092900481,SKU012,6-Inch Twin Camping Mattress,6英寸单人露营床垫,/assets/products/placeholder_012.png,Mattress,2,33.99,67.98,ST006,Xing Fan Go,tiktok,MY,马来西亚
DEMO2025092900482-1,DEMO2025092900482,SKU003,Portable Folding Camping Chair,便携折叠露营椅,/assets/products/placeholder_003.png,Chairs,1,36.99,36.99,ST003,Coco Sports and Outdoors,tiktok,GB,英国
DEMO2025092900483-1,DEMO2025092900483,SKU011,Waterproof Hiking Rain Jacket,防水徒步冲锋衣,/assets/products/placeholder_011.png,Apparel,1,68.99,68.99,ST003,Coco Sports and Outdoors,tiktok,TH,泰国
DEMO2025092900484-1,DEMO2025092900484,SKU008,Carbon Fiber Trekking Poles,碳纤维登山杖,/assets/products/placeholder_008.png,Trekking,1,289.99,289.99,ST006,Xing Fan Go,AliExpress,MY,马来西亚
DEMO2025092900485-1,DEMO2025092900485,SKU001,2-Person Pop-Up Camping Tent,双人速开露营帐篷,/assets/products/placeholder_001.png,Tents,2,38.99,77.98,ST006,Xing Fan Go,tiktok,FR,法国
DEMO2025092900486-1,DEMO2025092900486,SKU014,Portable Power Station Mini,迷你户外电源,/assets/products/placeholder_014.png,Power,1,31.99,31.99,ST005,Xing Fan Go,AliExpress,GB,英国
DEMO2025092900487-1,DEMO2025092900487,SKU007,Insulated Outdoor Cooler Bag,保温户外冷藏包,/assets/products/placeholder_007.png,Coolers,1,37.99,37.99,ST006,Xing Fan Go,tiktok,MY,马来西亚
